annual_income,interest_rate,employment_length_years,num_delinquencies_2yr,months_since_oldest_account,num_open_accounts,loan_amount,dti_ratio,months_since_last_delinquency,pct_accounts_current,high_earner_low_stability_flag,loan_to_income_ratio,debt_servicing_stress_index,delinquency_concentration,default_flag,data_split,pred_prob
20482.0,11.06,3.4,0,115.0,10,7644.0,0.284,-1.0,89.6,0,0.37320574162679426,3.14104,0.0,1,train,0.2051550920700822
53886.0,12.85,5.1,2,76.0,3,7936.0,0.139,1.0,68.0,0,0.14727387447574508,1.7861500000000001,0.02631578947368421,0,test,0.3298798362021424
45597.0,13.32,2.1,0,193.0,9,11431.0,0.282,50.0,79.3,0,0.2506963177402022,3.7562399999999996,0.0,0,train,0.111418443232917
51973.0,11.61,2.4,0,122.0,6,7939.0,0.233,52.0,87.5,0,0.15275239066438343,2.70513,0.0,0,test,0.12129931525967914
35428.0,14.45,1.8,0,65.0,10,6559.0,0.227,75.0,90.1,0,0.185136050581461,3.28015,0.0,0,test,0.2598713477865618
128205.0,6.54,1.9,0,72.0,7,14859.0,0.191,-1.0,60.7,1,0.1159003159003159,1.24914,0.0,1,train,0.05155355779886374
29405.0,14.56,6.8,0,107.0,7,8048.0,0.251,-1.0,86.9,0,0.2736949498384628,3.65456,0.0,0,train,0.1466520098861346
50088.0,8.54,7.5,0,100.0,8,12845.0,0.184,91.0,87.2,0,0.2564486503753394,1.5713599999999999,0.0,0,train,0.058334315109571384
93400.0,5.76,6.3,0,112.0,10,10499.0,0.06,18.0,82.3,0,0.11240899357601714,0.34559999999999996,0.0,0,train,0.04448308580782278
159733.0,6.99,8.3,0,224.0,11,11854.0,0.214,-1.0,85.0,0,0.07421134017391522,1.49586,0.0,0,train,0.018707969708767154
30770.0,9.24,4.3,0,392.0,12,11130.0,0.099,-1.0,91.3,0,0.36171595710107246,0.91476,0.0,0,test,0.06444503862187675
52489.5,11.68,0.8,0,50.0,14,7937.0,0.313,-1.0,78.8,0,0.15121119461987637,3.65584,0.0,0,train,0.44596057913179954
58125.0,13.64,7.4,4,345.0,10,11925.0,0.078,1.0,72.2,0,0.20516129032258065,1.06392,0.011594202898550725,1,test,0.0938382811218841
115209.0,8.82,9.4,0,270.0,8,6308.0,0.193,43.0,76.6,0,0.05475266689234348,1.70226,0.0,0,test,0.0219530788970536
61682.0,8.49,6.3,0,341.0,5,13422.0,0.227,-1.0,76.8,0,0.21759994812100775,1.9272300000000002,0.0,0,train,0.027907048751805563
136836.0,5.26,6.0,0,113.0,10,20749.0,0.122,-1.0,72.4,0,0.15163407290479114,0.64172,0.0,0,train,0.027935126354140333
66498.0,15.61,11.1,2,89.0,5,9888.0,0.26,1.0,89.0,0,0.14869620138951548,4.0586,0.02247191011235955,1,train,0.19978702621588057
84200.0,9.96,2.3,0,68.0,12,12989.0,0.212,-1.0,74.7,0,0.15426365795724464,2.11152,0.0,0,train,0.09871593830831589
55392.0,8.21,1.2,0,117.0,6,17449.0,0.284,-1.0,95.8,0,0.31500938763720393,2.33164,0.0,0,train,0.07263926061770876
68302.0,8.51,3.4,0,128.0,8,11688.0,0.103,-1.0,67.2,0,0.1711223683054669,0.8765299999999999,0.0,0,train,0.04373247429090542
47248.0,11.27,4.8,0,153.0,7,23571.0,0.157,-1.0,72.9,0,0.4988782593972232,1.76939,0.0,0,train,0.07939337535504519
87736.0,7.78,5.8,0,125.0,10,16810.0,0.05,-1.0,84.7,0,0.19159751983222395,0.389,0.0,0,test,0.03174490489606914
108143.0,9.39,1.9,0,326.0,6,28215.0,0.157,-1.0,78.0,1,0.2609045430587278,1.4742300000000002,0.0,0,test,0.031423989600792325
23120.0,6.77,1.6,0,220.0,10,6109.0,0.162,25.0,80.9,0,0.26423010380622836,1.09674,0.0,0,train,0.18652121369513447
130690.0,7.55,11.8,0,97.0,6,15376.0,0.107,-1.0,99.5,0,0.1176524600198944,0.80785,0.0,0,train,0.01997648933331628
28643.0,8.88,10.8,0,53.0,5,6337.0,0.274,-1.0,59.9,0,0.22124079181649967,2.4331200000000006,0.0,0,train,0.15792969903401874
18180.0,13.18,2.7,1,155.0,10,5807.0,0.204,7.0,67.9,0,0.3194169416941694,2.6887199999999996,0.0064516129032258064,0,test,0.34836084496001235
52489.5,12.97,0.3,0,58.0,8,12971.0,0.39,-1.0,80.1,0,0.2471160898846436,5.0583,0.0,0,train,0.220169889405979
40932.0,12.21,11.7,0,202.0,4,16183.0,0.248,-1.0,98.5,0,0.39536304114140525,3.02808,0.0,0,test,0.0666822606675758
23329.0,12.13,1.4,0,120.0,11,8113.0,0.306,-1.0,97.0,0,0.34776458485147244,3.71178,0.0,0,test,0.2989929644720234
58278.0,14.87,6.1,6,98.0,10,13775.0,0.197,17.0,68.9,0,0.23636706819039774,2.92939,0.061224489795918366,1,train,0.40066923113928665
53140.0,14.42,7.0,1,190.0,10,10544.0,0.218,28.0,93.6,0,0.19841926985321792,3.14356,0.005263157894736842,0,train,0.07050081305277017
52489.5,13.01,9.1,1,254.0,9,12618.0,0.285,33.0,76.2,0,0.24039093532992312,3.7078499999999996,0.003937007874015748,0,train,0.07150508760967572
94919.0,9.93,0.2,2,154.0,14,7810.0,0.195,1.0,80.7,0,0.08228068142310813,1.93635,0.012987012987012988,1,train,0.24666981349122458
34933.0,16.07,4.9,3,172.0,11,13360.0,0.231,1.0,80.5,0,0.38244639738928804,3.7121700000000004,0.01744186046511628,0,train,0.30593275028001243
17653.0,15.59,6.5,1,104.0,10,5426.0,0.289,3.0,76.5,0,0.30736985214977625,4.505509999999999,0.009615384615384616,1,train,0.477670795210836
77862.0,15.45,10.5,3,115.0,4,6327.0,0.144,36.0,73.5,0,0.08125915080527087,2.2247999999999997,0.02608695652173913,1,train,0.30514025469892375
47539.0,15.07,5.9,0,224.0,7,11561.0,0.294,-1.0,83.3,0,0.24318980205725826,4.43058,0.0,0,train,0.07544447893953272
58838.0,9.34,0.3,0,101.0,4,10091.0,0.175,-1.0,60.6,0,0.17150480981678506,1.6344999999999998,0.0,0,test,0.14476693449670344
34982.0,14.66,7.2,4,240.0,0,12613.0,0.228,1.0,71.3,0,0.36055685781258934,3.34248,0.016666666666666666,0,test,0.28464444792087323
56533.0,14.61,6.8,0,235.0,13,7867.0,0.276,-1.0,77.8,0,0.13915766012771302,4.032360000000001,0.0,0,train,0.16815451862249933
36687.0,12.5,2.3,0,125.0,6,8965.0,0.169,26.0,87.4,0,0.2443644887834928,2.1125000000000003,0.0,1,train,0.16577384156407363
26392.0,12.32,5.9,0,356.0,16,8587.0,0.167,-1.0,80.3,0,0.3253637465898757,2.05744,0.0,1,test,0.21748936395267762
44950.0,9.46,5.3,0,321.0,1,15596.0,0.136,-1.0,84.8,0,0.34696329254727476,1.2865600000000001,0.0,0,test,0.05672626950508537
30295.0,14.6,2.3,2,193.0,9,7485.0,0.209,-1.0,62.0,0,0.247070473675524,3.0513999999999997,0.010362694300518135,0,train,0.23906812707019065
48119.0,15.9,7.0,2,171.0,11,21463.0,0.406,28.0,77.7,0,0.44604002576944657,6.455400000000001,0.011695906432748537,0,test,0.3575669643692146
18655.0,16.49,6.7,0,39.0,9,6947.0,0.214,-1.0,63.3,0,0.37239346019833824,3.5288599999999994,0.0,1,test,0.39017435369066716
27049.0,18.11,6.1,3,223.0,11,8635.0,0.24,31.0,83.7,0,0.3192354615697438,4.3464,0.013452914798206279,0,test,0.39153214988077717
73344.0,7.56,2.2,0,204.0,4,12828.0,0.096,-1.0,88.5,0,0.174901832460733,0.72576,0.0,0,train,0.05939384083304375
71480.0,12.98,1.2,2,41.0,3,7991.0,0.075,29.0,83.1,0,0.1117935086737549,0.9735,0.04878048780487805,0,train,0.45490509791953077
17582.0,9.54,3.7,0,245.0,8,6330.0,0.268,-1.0,92.8,0,0.3600273006483904,2.55672,0.0,0,train,0.0980342166461083
40557.0,13.43,3.2,0,47.0,8,5317.0,0.158,-1.0,45.9,0,0.13109944029390733,2.12194,0.0,1,train,0.17186327339657165
24112.0,11.41,7.5,0,114.0,9,6931.0,0.246,-1.0,75.1,0,0.28745023224950234,2.80686,0.0,0,train,0.17516709363331265
52489.5,12.21,8.2,0,268.0,11,14558.0,0.351,-1.0,93.6,0,0.27735070823688546,4.28571,0.0,0,test,0.06003432615746647
45148.0,12.79,1.9,2,195.0,8,7976.0,0.285,56.0,73.9,0,0.17666341809160982,3.6451499999999992,0.010256410256410256,0,train,0.17797301770596233
75315.0,8.17,4.4,0,181.0,10,10683.0,0.252,-1.0,86.5,0,0.1418442541326429,2.05884,0.0,0,test,0.028472391768377646
35151.0,15.97,7.6,0,284.0,10,4251.0,0.287,6.0,99.4,0,0.12093539301869079,4.58339,0.0,0,test,0.13191683166667043
104058.0,13.11,7.6,0,298.0,13,15313.0,0.384,-1.0,65.1,0,0.14715831555478676,5.03424,0.0,0,test,0.08751315234771347
44169.0,15.59,5.7,3,156.0,6,5526.0,0.122,1.0,75.7,0,0.12511037152754195,1.90198,0.019230769230769232,0,train,0.19239796616242832
13400.0,13.0,1.6,1,32.0,7,6644.0,0.191,1.0,88.0,0,0.49582089552238806,2.483,0.03125,0,test,0.5710595794968061
103424.0,5.98,7.7,0,85.0,12,8205.0,0.18,26.0,97.5,0,0.07933361695544554,1.0764,0.0,0,test,0.04602591171046559
35072.0,14.01,13.4,1,85.0,8,8192.0,0.244,38.0,75.6,0,0.23357664233576642,3.41844,0.011764705882352941,0,test,0.21982390116673914
37199.0,10.12,4.4,2,270.0,3,5743.0,0.179,1.0,77.2,0,0.15438587058791903,1.8114799999999998,0.007407407407407408,1,train,0.14619989421691704
44698.0,10.63,0.4,0,263.0,11,9613.0,0.151,-1.0,90.9,0,0.21506555103136607,1.6051300000000002,0.0,0,train,0.07904781216066147
52489.5,10.72,5.6,0,247.0,2,11610.0,0.161,12.0,74.5,0,0.2211870945617695,1.7259200000000001,0.0,1,train,0.1251050160825383
155707.0,10.65,7.2,0,288.0,7,12195.0,0.31,-1.0,90.0,0,0.07832017828357106,3.3015,0.0,0,test,0.01650141183653197
52489.5,13.89,0.0,3,40.0,8,18665.0,0.196,1.0,77.9,0,0.3555949285095114,2.72244,0.075,1,train,0.4387500209420121
83662.0,11.14,4.7,0,201.0,8,7835.0,0.093,-1.0,84.5,0,0.09365064186847075,1.03602,0.0,0,train,0.03085865995999316
79543.0,9.05,9.2,0,322.0,8,11006.0,0.15,-1.0,75.9,0,0.13836541241844033,1.3575000000000002,0.0,0,train,0.017841610854054293
61921.0,10.91,6.8,1,226.0,9,9062.0,0.141,19.0,72.9,0,0.1463477657014583,1.5383099999999998,0.004424778761061947,0,train,0.04988568247160841
49838.0,13.49,9.3,0,342.0,11,7101.0,0.166,-1.0,74.2,0,0.1424816405152695,2.2393400000000003,0.0,0,train,0.06538203178971745
86241.0,14.52,1.6,1,89.0,8,13353.0,0.107,5.0,62.2,0,0.15483354784847114,1.55364,0.011235955056179775,1,test,0.22944781503578712
69170.0,12.39,3.5,0,226.0,6,10681.0,0.177,19.0,85.1,0,0.15441665461905452,2.19303,0.0,0,train,0.06677651588874273
57717.0,15.28,4.5,2,179.0,9,19708.0,0.185,38.0,87.8,0,0.3414591888005267,2.8268,0.0111731843575419,0,train,0.13654867673362323
39096.0,13.78,4.8,0,289.0,11,11171.0,0.173,-1.0,68.6,0,0.2857325557601801,2.3839399999999995,0.0,0,train,0.09901800051427152
75388.0,8.96,0.5,0,92.0,7,16332.0,0.113,51.0,87.8,0,0.21663925293150105,1.01248,0.0,0,test,0.08329840835039569
46478.0,8.37,5.6,0,79.0,7,10573.0,0.253,-1.0,62.1,0,0.22748397091096864,2.11761,0.0,0,train,0.08855163663074127
20077.0,13.16,8.7,0,136.0,5,11461.0,0.261,-1.0,90.2,0,0.5708522189570155,3.4347600000000003,0.0,0,train,0.17002351777970487
25100.0,12.13,2.9,0,208.0,10,9450.0,0.266,-1.0,75.2,0,0.37649402390438247,3.2265800000000002,0.0,0,train,0.13765904015778938
52489.5,12.29,0.8,0,121.0,6,6729.0,0.128,-1.0,58.3,0,0.1281970679850256,1.5731199999999999,0.0,0,train,0.15950626088819325
55710.0,12.03,6.1,1,134.0,9,12950.0,0.097,24.0,89.4,0,0.23245377849578172,1.16691,0.007462686567164179,1,train,0.08937481042267817
16038.0,11.46,6.3,0,148.0,3,3939.0,0.242,-1.0,93.7,0,0.24560419004863449,2.77332,0.0,1,test,0.21987821339971939
31176.0,10.7,8.1,0,171.0,9,5738.0,0.158,-1.0,95.1,0,0.1840518347446754,1.6905999999999999,0.0,0,train,0.06629747145005759
18606.0,15.03,5.8,0,215.0,8,4652.0,0.309,-1.0,95.8,0,0.25002687305170374,4.64427,0.0,0,train,0.1515940577642897
74999.0,11.95,11.8,0,399.0,6,17813.0,0.309,-1.0,88.5,0,0.23750983346444618,3.6925499999999998,0.0,0,test,0.02775851801450904
106053.0,8.73,6.3,0,368.0,9,14162.0,0.12,-1.0,84.5,0,0.1335370050823645,1.0476,0.0,0,test,0.015950170062227015
43453.0,12.89,13.2,0,41.0,3,8425.0,0.324,-1.0,86.9,0,0.1938876487239086,4.176360000000001,0.0,0,train,0.16766112473870354
52489.5,6.41,9.9,0,251.0,11,24540.0,0.13,82.0,95.0,0,0.46752207584374017,0.8333,0.0,0,test,0.03751239912134873
39782.0,16.16,6.3,3,329.0,7,8184.0,0.276,10.0,83.0,0,0.20572118043336182,4.46016,0.00911854103343465,0,train,0.1772159481815664
19450.0,13.83,6.0,0,43.0,4,11109.0,0.228,72.0,86.9,0,0.5711568123393316,3.1532400000000003,0.0,1,train,0.44851500231847
52489.5,12.68,10.8,0,193.0,7,5790.0,0.323,-1.0,84.9,0,0.11030777584088246,4.09564,0.0,0,train,0.059447938796961974
11345.0,15.37,5.7,1,293.0,4,3889.0,0.425,13.0,88.0,0,0.34279418245923315,6.5322499999999994,0.0034129692832764505,0,train,0.3494767363565398
47937.0,13.55,3.8,0,141.0,7,8449.0,0.195,15.0,96.0,0,0.17625216429897575,2.64225,0.0,0,train,0.11214903759547018
27900.0,10.37,7.0,1,173.0,2,12342.0,0.13,1.0,88.2,0,0.4423655913978495,1.3480999999999999,0.005780346820809248,1,train,0.1418317310007659
54437.0,10.89,0.2,2,211.0,10,11505.0,0.127,21.0,68.3,0,0.21134522475522163,1.38303,0.009478672985781991,0,train,0.17407089469966366
1500000.0,9.72,5.2,0,147.0,6,11123.0,0.223,-1.0,95.5,0,0.007415333333333334,2.1675600000000004,0.0,0,test,0.024661027685511455
40359.0,11.61,7.6,0,288.0,11,4372.0,0.254,-1.0,73.1,0,0.10832775836864145,2.94894,0.0,0,train,0.06459584737264694
66961.0,7.95,8.7,0,278.0,7,8485.0,0.064,13.0,73.0,0,0.12671555084302802,0.5088,0.0,0,train,0.03184359728171179
61507.0,12.28,14.1,0,66.0,7,4097.0,0.32,9.0,82.8,0,0.06661030451818492,3.9295999999999998,0.0,0,train,0.11625620840517568
52489.5,8.59,5.1,0,158.0,7,13292.0,0.05,-1.0,89.2,0,0.2532315987006925,0.4295,0.0,0,train,0.04369611793796129
37802.0,12.86,2.8,0,74.0,9,7687.0,0.301,-1.0,93.6,0,0.20334902915189673,3.8708599999999995,0.0,0,train,0.1359363374851919
23756.0,13.17,5.3,0,267.0,6,3454.0,0.106,-1.0,91.6,0,0.145394847617444,1.39602,0.0,0,train,0.10427128332342944
37311.0,11.66,3.0,0,200.0,8,12313.0,0.172,-1.0,92.7,0,0.33000991664656537,2.0055199999999997,0.0,1,train,0.06931063705394067
36544.0,9.71,9.6,0,348.0,5,9649.0,0.097,84.0,95.1,0,0.26403787215411556,0.9418700000000001,0.0,0,train,0.037374822764652114
74810.0,12.31,2.0,0,123.0,5,11300.0,0.103,-1.0,91.0,0,0.1510493249565566,1.26793,0.0,0,train,0.07805146859245925
43143.0,13.72,3.8,0,182.0,11,9019.0,0.299,-1.0,65.8,0,0.2090489766590177,4.10228,0.0,0,test,0.11217627518743206
41646.0,13.71,7.4,1,203.0,3,4040.0,0.243,1.0,90.7,0,0.09700811602554867,3.3315300000000003,0.0049261083743842365,0,train,0.10309709694857262
63704.0,11.77,4.8,0,148.0,7,14190.0,0.244,12.0,98.4,0,0.22274896395830718,2.87188,0.0,0,test,0.06560917570911941
38986.0,12.17,5.6,0,62.0,10,11573.0,0.166,1.0,73.5,0,0.29685015133637715,2.02022,0.0,0,train,0.1634003871432509
39092.0,11.8,0.9,0,198.0,11,8063.0,0.149,-1.0,90.8,0,0.20625703468740408,1.7582,0.0,1,train,0.11522767513050279
215239.0,6.78,4.1,0,274.0,9,10797.0,0.215,-1.0,93.9,0,0.05016284223584016,1.4577,0.0,0,train,0.01222787992185493
77639.0,12.16,3.8,0,227.0,8,9722.0,0.205,66.0,83.3,0,0.12522057213513826,2.4928,0.0,0,train,0.039280122350232524
39884.0,12.72,1.0,0,247.0,6,9166.0,0.283,-1.0,75.1,0,0.22981646775649384,3.59976,0.0,0,train,0.10339658823408422
39452.0,10.01,6.9,0,96.0,6,8430.0,0.174,61.0,94.8,0,0.21367738010747236,1.7417399999999998,0.0,0,train,0.09789944096629258
44355.0,8.03,0.0,0,88.0,5,8171.0,0.136,-1.0,96.3,0,0.18421823920640287,1.09208,0.0,0,train,0.0959841468284386
99377.0,8.96,8.9,0,294.0,4,27304.0,0.335,-1.0,70.9,0,0.27475170311037767,3.0016000000000003,0.0,0,test,0.03331445905818715
94593.0,11.28,5.7,1,92.0,9,10939.0,0.143,40.0,90.3,0,0.11564280655016757,1.6130399999999998,0.010869565217391304,0,train,0.08023669030021675
74915.0,13.0,5.3,2,225.0,7,11575.0,0.072,30.0,80.5,0,0.15450844290195556,0.9359999999999999,0.008888888888888889,0,test,0.07584255990420558
52489.5,11.12,3.1,0,239.0,8,7117.0,0.383,-1.0,71.6,0,0.13558902256641805,4.25896,0.0,0,test,0.06225368492082436
34865.0,11.48,7.3,0,284.0,18,6993.0,0.215,-1.0,96.0,0,0.20057364118743726,2.4682,0.0,0,test,0.13108687635399735
34535.0,13.15,7.2,2,126.0,10,12753.0,0.33,27.0,78.3,0,0.3692775445200521,4.3395,0.015873015873015872,0,train,0.29048722088023315
70630.0,11.09,3.9,0,159.0,7,7598.0,0.176,-1.0,95.4,0,0.10757468497805465,1.9518399999999998,0.0,0,test,0.03179631056269597
64536.0,11.27,4.5,1,377.0,8,8061.0,0.246,15.0,67.6,0,0.12490702863518037,2.77242,0.002652519893899204,0,train,0.052409596098909196
31846.0,14.03,5.0,0,147.0,9,2221.0,0.225,-1.0,53.7,0,0.06974188281102807,3.1567499999999997,0.0,0,train,0.12736267951582636
31344.0,14.79,7.6,1,319.0,8,12531.0,0.296,28.0,81.7,0,0.3997894333843798,4.37784,0.003134796238244514,0,train,0.10811207859759212
123827.0,11.3,2.2,0,127.0,7,24047.0,0.152,34.0,77.2,1,0.19419835738570748,1.7176,0.0,0,test,0.08002254090146378
43884.0,11.7,9.5,0,216.0,5,9127.0,0.296,-1.0,98.2,0,0.20798012943213928,3.4631999999999996,0.0,0,train,0.04418246030326623
128679.0,10.22,7.8,2,218.0,11,12114.0,0.07,123.0,88.7,0,0.0941412351665773,0.7154000000000001,0.009174311926605505,0,train,0.045867579128447224
33249.0,16.37,2.7,0,158.0,6,10814.0,0.319,-1.0,91.1,0,0.325242864447051,5.22203,0.0,0,train,0.1604572187326086
38310.0,8.28,5.1,0,265.0,9,11301.0,0.109,-1.0,73.9,0,0.2949882537196554,0.9025199999999999,0.0,0,train,0.03844215115979252
44617.0,11.62,13.4,0,225.0,5,11472.0,0.268,10.0,90.0,0,0.25712172490306384,3.11416,0.0,0,train,0.06184930489564133
25624.0,16.69,2.7,1,219.0,5,10600.0,0.416,151.0,92.7,0,0.41367467998751173,6.94304,0.0045662100456621,0,train,0.20061218444821421
42223.0,16.06,3.4,1,118.0,12,11683.0,0.315,56.0,93.7,0,0.27669753451910095,5.0588999999999995,0.00847457627118644,0,train,0.25639700199110843
62718.0,17.13,1.4,5,151.0,0,28120.0,0.199,1.0,35.0,0,0.44835613380528716,3.40887,0.033112582781456956,0,train,0.49346999913838424
31156.0,15.2,2.0,0,83.0,9,8075.0,0.268,-1.0,94.0,0,0.25917961227371933,4.0736,0.0,0,train,0.231856849697404
106725.0,16.07,10.6,3,180.0,11,14958.0,0.435,48.0,74.7,0,0.1401546029515109,6.99045,0.016666666666666666,1,train,0.1354519460042895
66547.0,14.26,1.9,0,110.0,8,14581.0,0.218,-1.0,98.7,0,0.21910829939741835,3.10868,0.0,0,test,0.08275109920198737
14776.0,16.47,0.0,3,139.0,4,8286.0,0.248,1.0,73.0,0,0.560774228478614,4.08456,0.02158273381294964,1,test,0.7599359200310714
111187.0,9.39,8.1,2,282.0,0,23790.0,0.206,20.0,57.3,0,0.21396386268178832,1.93434,0.0070921985815602835,0,train,0.08665935541735051
10328.0,12.84,4.4,0,249.0,8,4181.0,0.264,-1.0,85.0,0,0.4048218435321456,3.3897600000000003,0.0,0,train,0.15452732664581617
74052.0,10.62,0.0,0,132.0,9,9348.0,0.12,-1.0,93.0,0,0.12623561821422785,1.2743999999999998,0.0,0,train,0.05329530330182372
63406.0,9.23,2.2,0,150.0,8,7115.0,0.094,-1.0,58.7,0,0.11221335520297764,0.8676200000000001,0.0,0,test,0.05826629714612795
52489.5,9.47,0.1,0,128.0,7,16350.0,0.185,-1.0,94.2,0,0.31149086960249195,1.7519500000000001,0.0,0,train,0.07866580175495544
35036.0,17.01,10.9,0,342.0,12,17064.0,0.415,11.0,93.3,0,0.4870418997602466,7.059150000000001,0.0,0,train,0.14723163855468763
25494.0,13.59,1.1,0,90.0,9,5109.0,0.16,-1.0,87.8,0,0.2004000941397976,2.1744,0.0,0,train,0.24613560231204215
52489.5,14.17,10.5,0,217.0,4,9563.0,0.274,-1.0,66.7,0,0.1821888187161242,3.8825800000000004,0.0,0,train,0.11307489518033548
49620.0,11.9,10.3,0,220.0,11,17953.0,0.175,-1.0,98.4,0,0.36180975413139865,2.0825,0.0,1,train,0.055214557680496684
50695.0,9.23,6.0,0,169.0,9,8284.0,0.245,2.0,91.2,0,0.1634086201795049,2.26135,0.0,1,train,0.07972133455468751
291624.0,6.7,3.5,0,211.0,8,12222.0,0.191,-1.0,83.2,0,0.0419101308534277,1.2797,0.0,0,train,0.016204766298095974
40723.0,15.29,6.8,4,248.0,9,11291.0,0.174,15.0,48.9,0,0.277263462907939,2.6604599999999996,0.016129032258064516,0,train,0.2210474284542846
52675.0,7.2,5.6,0,38.0,8,17010.0,0.177,-1.0,74.4,0,0.3229235880398671,1.2744,0.0,0,train,0.07231277821862665
24661.0,18.34,4.3,0,171.0,7,9465.0,0.417,-1.0,89.1,0,0.3838043874944244,7.64778,0.0,1,train,0.15714916589207784
256902.0,10.6,6.0,2,150.0,2,15769.0,0.05,58.0,61.1,0,0.06138138278409666,0.53,0.013333333333333334,0,test,0.09617012389970668
30911.0,13.84,1.7,0,157.0,7,11997.0,0.311,-1.0,96.8,0,0.38811426353078193,4.30424,0.0,0,train,0.14614482407123425
11317.0,10.63,1.2,0,135.0,10,13026.0,0.267,-1.0,85.0,0,1.1510117522311567,2.8382100000000006,0.0,0,train,0.23700575760141454
16846.0,16.23,0.0,0,42.0,8,8598.0,0.328,-1.0,86.5,0,0.5103882227234952,5.323440000000001,0.0,0,test,0.5036802146600469
17486.0,14.02,13.2,1,214.0,10,6507.0,0.206,4.0,85.0,0,0.3721262724465286,2.88812,0.004672897196261682,0,train,0.23010930043136968
76652.0,7.87,11.5,0,56.0,6,16667.0,0.279,-1.0,85.4,0,0.21743724886500027,2.19573,0.0,0,train,0.04896956675415038
107971.0,10.73,15.5,2,313.0,10,13346.0,0.138,-1.0,85.2,0,0.12360726491372684,1.4807400000000002,0.006389776357827476,0,train,0.022313813458767286
52489.5,9.81,2.7,0,179.0,8,12382.0,0.192,-1.0,78.9,0,0.2358947980072205,1.88352,0.0,0,train,0.06237684518170028
51788.0,13.43,4.0,0,146.0,8,9244.0,0.35,-1.0,77.0,0,0.17849694910017766,4.7005,0.0,0,train,0.09308337419120982
44658.0,13.6,8.3,2,181.0,12,15243.0,0.324,1.0,80.4,0,0.3413274217385463,4.4064,0.011049723756906077,0,test,0.1517017403172427
107508.0,7.49,15.4,0,242.0,7,18724.0,0.205,82.0,95.5,0,0.17416378316032297,1.53545,0.0,0,test,0.01149024906280305
63940.0,15.77,7.5,3,270.0,11,9150.0,0.138,51.0,75.8,0,0.1431029089771661,2.17626,0.011111111111111112,0,test,0.11610636347026015
33245.0,15.75,1.6,0,125.0,5,15465.0,0.124,-1.0,97.4,0,0.46518273424575124,1.953,0.0,0,test,0.1774066330948254
98184.0,8.81,0.4,0,170.0,13,17452.0,0.252,-1.0,87.4,0,0.17774790189847633,2.22012,0.0,0,test,0.1318397687764562
35923.0,9.82,11.2,0,192.0,14,8003.0,0.094,-1.0,83.4,0,0.22278206163182362,0.92308,0.0,0,train,0.13648009101609918
69812.0,16.51,15.6,4,312.0,13,15755.0,0.24,29.0,77.0,0,0.22567753394831835,3.9624,0.01282051282051282,1,train,0.30412826825919664
13755.0,19.16,4.7,2,262.0,3,6545.0,0.235,1.0,81.4,0,0.4758269720101781,4.5026,0.007633587786259542,0,train,0.45660175965438937
51729.0,12.02,9.7,0,149.0,11,8746.0,0.22,-1.0,84.2,0,0.16907344042993291,2.6444,0.0,0,train,0.09182041930274702
8599.0,17.7,7.2,1,202.0,7,6156.0,0.344,10.0,78.3,0,0.7158971973485289,6.088799999999999,0.0049504950495049506,1,train,0.3387645162930243
93802.0,13.95,4.4,2,314.0,7,13499.0,0.12,1.0,67.0,0,0.14390951152427453,1.674,0.006369426751592357,0,train,0.039520423071474034
44769.0,13.47,3.9,0,264.0,9,8800.0,0.336,-1.0,95.4,0,0.19656458710268265,4.52592,0.0,0,test,0.04681812526069399
192658.0,11.42,12.2,1,294.0,6,13192.0,0.05,14.0,91.7,0,0.06847366836570504,0.5710000000000001,0.003401360544217687,0,train,0.017968205007503568
36355.0,11.62,11.6,2,187.0,5,9273.0,0.343,30.0,76.5,0,0.2550680786686838,3.98566,0.0106951871657754,0,test,0.14821730297920918
29795.0,16.3,8.1,4,258.0,6,5981.0,0.275,-1.0,71.3,0,0.20073837892263802,4.482500000000001,0.015503875968992248,0,train,0.23957498406365282
76731.0,9.42,3.6,2,87.0,5,6391.0,0.172,1.0,70.0,0,0.08329097757099477,1.62024,0.022988505747126436,0,train,0.14950680537252178
148821.0,8.7,3.4,0,143.0,6,9566.0,0.102,-1.0,68.1,0,0.06427856283723399,0.8873999999999999,0.0,0,train,0.03228745806831343
20161.0,11.53,7.4,0,228.0,10,5140.0,0.162,-1.0,75.4,0,0.25494767124646595,1.8678599999999999,0.0,0,train,0.13362090578469094
47740.0,8.63,13.2,0,296.0,3,6884.0,0.249,-1.0,94.1,0,0.14419773774612485,2.14887,0.0,0,train,0.04533977985573444
87291.0,11.81,8.4,2,243.0,8,19955.0,0.241,1.0,72.8,0,0.22860317787629883,2.84621,0.00823045267489712,0,train,0.04474642078389737
50708.0,13.93,14.6,3,191.0,6,8270.0,0.246,1.0,84.6,0,0.16309063658594306,3.42678,0.015706806282722512,1,test,0.12729410364917687
15779.0,11.69,4.2,0,201.0,8,10896.0,0.414,-1.0,74.4,0,0.6905380569110844,4.839659999999999,0.0,0,train,0.16459798225508457
29528.0,10.07,3.4,0,253.0,7,11788.0,0.183,-1.0,65.9,0,0.3992143050663777,1.84281,0.0,0,train,0.0787352015433406
